ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
QUAL3;1,7;3,03;13,33;5,59;60,6;0,02;94,3;0,16;4,77;24,1;65,0;24.3;0,36;-;2.1%;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.8%)', 'Small Cap (potencial alto)'];baixa;True;592500;False
PRNR3;18,79;3,64;4,74;12,11;62,7;0,087;100,2;0,93;3,13;30,2;17,6;26.5;2,24;-;12.2%;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.1%)', 'Small Cap (potencial alto)'];baixa;True;438000;False
BRAV3;17,34;-0,06;-2,31;-7,77;40,0;-0,046;22,2;0,12;3,28;31,3;27,7;173.4;0,66;-;0.4%;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;434900;False
VVEO3;0,83;5,06;6,41;29,69;62,5;0,005;84,5;0,31;6,38;48,2;124,1;4.6;0,14;-;3.2%;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 6.4%)', 'Small Cap (potencial alto)'];baixa;True;278600;False
SEQL3;0,07;0,0;0,0;16,67;52,4;0,0;60,5;0,13;18,64;40,0;20900,0;-;-1,75;-;-;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 18.6%)', 'Small Cap (potencial alto)'];baixa;True;253400;False
CSAN3;3,67;0,55;1,66;0,82;48,9;-0,013;35,6;0,13;4,59;18,8;88,0;-;2,91;-;-27.2%;-5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.6%)'];alta;False;4427800;False
CSMG3;56,92;0,69;0,09;4,44;50,1;0,294;76,6;0,21;2,78;80,4;19,1;16.7;2,44;-;15.0%;-5;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;677800;False
PINE4;11,85;1,98;1,54;13,83;55,8;0,089;80,4;0,29;4,16;55,8;33,5;4.9;1,67;-;40.8%;-5;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.2%)', 'Small Cap (potencial alto)'];baixa;True;284700;False
ENJU3;0,76;-1,3;0,0;-1,3;48,1;0,002;47,6;0,47;4,76;20,6;40,8;-;0,75;-;-16.9%;-5;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.8%)', 'Small Cap (potencial alto)'];baixa;True;281100;False
GFSA3;0,27;3,85;0,0;22,73;52,2;0,015;84,9;0,23;14,72;35,0;4266,7;-;0,0;-;-34.7%;-10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 14.7%)'];alta;False;1203400;False
MDNE3;24,98;3,05;1,09;6,25;50,7;-0,077;50,3;0,36;4,33;22,9;37,2;4.2;1,13;-;28.0%;-10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;471000;False
